Código único de carrera,Código institución,Área del conocimiento,Tipo de institución,Nombre institución,Nombre carrera,Región,Jornada,Sede,Duración Formal (semestres),Nivel carrera,Matrícula Total Femenina 2025,Matrícula Total Masculina 2025,Matrícula Total 2025,Matrícula 1er año Femenina 2025,Matrícula 1er año Masculina 2025,Matrícula 1er año Total 2025,Porcentaje Municipal,Porcentaje Subvencionado,Porcentaje Pagado,Porcentaje Admin Delegada,Titulación Femenina 2024,Titlación Masculina 2024,Titulación Total 2024,Promedio PAES 2025 de Matrícula 1er año 2025,Vacantes 1er semestre,NEM,Ranking,PAES Lenguaje,PAES Matemáticas,PAES Matemáticas 2,PAES Historia,PAES Ciencias,Otros,Área Carrera Genérica,arancel_unidad_original,arancel_valor,titulacion_unidad_original,titulacion_valor,acreditada,anios_acreditacion,Dirección Sede Central,Página web,Empleabilidad 1er año,Empleabilidad 2° año,ingreso_4to_anio_valor,Retención 1er año,Duración Real (semestres),% titulados con continuidad de estudios,Empleabilidad 1er año_relleno_agregado,Empleabilidad 2° año_relleno_agregado,Retención 1er año_relleno_agregado,ingreso_4to_anio_valor_relleno_agregado,Duración Real (semestres)_relleno_agregado
I143S30C742J2V1,143,Educación,Institutos Profesionales,IP AIEP,TECNICO EN EDUCACION PARVULARIA 1 Y 2 BASICO,Metropolitana,Vespertina,SEDE SAN BERNARDO,5,Técnica de Nivel Superior,19,0,19,19,0,19,0.38,0.62,0.0,0.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico Asistente del Educador de Párvulos,CLP,2470000,CLP,692000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.38,0.44,650000.0,0.75,5.83,0.1,False,False,False,False,False
I143S30C751J1V1,143,Administración y Comercio,Institutos Profesionales,IP AIEP,INGENIERIA EN COMERCIO INTERNACIONAL,Metropolitana,Diurna,SEDE SAN BERNARDO,8,Profesional,0,0,0,0,0,0,,,,,0,0,0,,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Comercio Exterior,CLP,2270000,CLP,265000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.82,0.86,1535665.95,0.81,9.99,,True,True,True,True,True
I143S30C751J2V1,143,Administración y Comercio,Institutos Profesionales,IP AIEP,INGENIERIA EN COMERCIO INTERNACIONAL,Metropolitana,Vespertina,SEDE SAN BERNARDO,8,Profesional,0,0,0,0,0,0,,,,,0,0,0,,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Comercio Exterior,CLP,2590000,CLP,265000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.82,0.86,1535665.95,0.81,9.99,,True,True,True,True,True
I143S30C77J2V1,143,Tecnología,Institutos Profesionales,IP AIEP,INGENIERIA EN PREVENCION DE RIESGOS,Metropolitana,Vespertina,SEDE SAN BERNARDO,8,Profesional,0,0,0,0,0,0,,,,,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Prevención de Riesgos,CLP,2550000,CLP,265000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.76,0.79,1250000.0,0.65,11.67,0.1,False,False,False,False,False
I143S30C83J1V1,143,Ciencias Sociales,Institutos Profesionales,IP AIEP,TECNICO EN TRABAJO SOCIAL,Metropolitana,Diurna,SEDE SAN BERNARDO,5,Técnica de Nivel Superior,6,1,7,0,0,0,,,,,7,2,9,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Servicio Social,CLP,2380000,CLP,666000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.44,0.49,850000.0,0.7,6.02,0.47,False,False,False,False,False
I143S30C83J2V2,143,Ciencias Sociales,Institutos Profesionales,IP AIEP,TECNICO EN TRABAJO SOCIAL,Metropolitana,Vespertina,SEDE SAN BERNARDO,5,Técnica de Nivel Superior,4,1,5,0,0,0,,,,,4,1,5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Servicio Social,CLP,2420000,CLP,678000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.44,0.49,850000.0,0.7,6.02,0.47,False,False,False,False,False
I143S30C92J1V1,143,Salud,Institutos Profesionales,IP AIEP,TECNICO EN ODONTOLOGIA,Metropolitana,Diurna,SEDE SAN BERNARDO,5,Técnica de Nivel Superior,7,3,10,0,0,0,0.4,0.6,0.0,0.0,12,0,12,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico Dental y Asistente de Odontología,CLP,3000000,CLP,840000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.52,0.58,750000.0,0.71,5.85,0.1,False,False,False,False,False
I143S30C92J2V1,143,Salud,Institutos Profesionales,IP AIEP,TECNICO EN ODONTOLOGIA,Metropolitana,Vespertina,SEDE SAN BERNARDO,5,Técnica de Nivel Superior,8,1,9,0,0,0,,,,,1,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico Dental y Asistente de Odontología,CLP,2840000,CLP,795000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.52,0.58,750000.0,0.71,5.85,0.1,False,False,False,False,False
I143S30C95J1V2,143,Administración y Comercio,Institutos Profesionales,IP AIEP,INGENIERIA EN ADMINISTRACION DE EMPRESAS,Metropolitana,Diurna,SEDE SAN BERNARDO,8,Profesional,9,5,14,9,5,14,0.43,0.57,0.0,0.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Administración de Empresas e Ing. Asociadas,CLP,2270000,CLP,265000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.78,0.8,1250000.0,0.66,10.49,0.15,False,False,False,False,False
I143S30C95J2V2,143,Administración y Comercio,Institutos Profesionales,IP AIEP,INGENIERIA EN ADMINISTRACION DE EMPRESAS,Metropolitana,Vespertina,SEDE SAN BERNARDO,8,Profesional,47,22,69,2,0,2,0.3,0.57,0.04,0.09,10,5,15,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Administración de Empresas e Ing. Asociadas,CLP,2580000,CLP,265000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.78,0.8,1250000.0,0.66,10.49,0.15,False,False,False,False,False
I143S30C95J3V1,143,Administración y Comercio,Institutos Profesionales,IP AIEP,INGENIERIA EN ADMINISTRACION DE EMPRESAS,Metropolitana,Semipresencial,SEDE SAN BERNARDO,8,Profesional,0,0,0,0,0,0,,,,,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Administración de Empresas e Ing. Asociadas,CLP,2590000,CLP,265000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.78,0.8,1250000.0,0.66,10.49,0.15,False,False,False,False,False
I143S30C9J1V1,143,Administración y Comercio,Institutos Profesionales,IP AIEP,CONTABILIDAD GENERAL,Metropolitana,Diurna,SEDE SAN BERNARDO,5,Técnica de Nivel Superior,3,4,7,0,1,1,,,,,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Contabilidad General,CLP,2230000,CLP,624000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.67,0.76,1150000.0,0.67,5.75,0.41,False,False,False,False,False
I143S30C9J2V2,143,Administración y Comercio,Institutos Profesionales,IP AIEP,CONTABILIDAD GENERAL,Metropolitana,Vespertina,SEDE SAN BERNARDO,5,Técnica de Nivel Superior,15,6,21,7,2,9,0.33,0.67,0.0,0.0,6,6,12,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Contabilidad General,CLP,2600000,CLP,728000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.67,0.76,1150000.0,0.67,5.75,0.41,False,False,False,False,False
I143S31C100J1V1,143,Educación,Institutos Profesionales,IP AIEP,PSICOPEDAGOGIA,Valparaíso,Diurna,SEDE SAN ANTONIO,8,Profesional,65,6,71,18,1,19,0.34,0.66,0.0,0.0,16,0,16,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Psicopedagogía,CLP,2450000,CLP,265000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.56,0.61,950000.0,0.68,9.65,0.19,False,False,False,False,False
I143S31C100J2V2,143,Educación,Institutos Profesionales,IP AIEP,PSICOPEDAGOGIA,Valparaíso,Vespertina,SEDE SAN ANTONIO,8,Profesional,19,2,21,6,1,7,0.2,0.75,0.0,0.05,8,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Psicopedagogía,CLP,2400000,CLP,265000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.56,0.61,950000.0,0.68,9.65,0.19,False,False,False,False,False
I143S31C115J1V1,143,Administración y Comercio,Institutos Profesionales,IP AIEP,TECNICO EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS,Valparaíso,Diurna,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,0,0,0,0,0,0,,,,,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Administración de Empresas,CLP,2350000,CLP,658000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.68,0.7,1050000.0,0.67,5.73,0.4,False,False,False,False,False
I143S31C115J2V2,143,Administración y Comercio,Institutos Profesionales,IP AIEP,TECNICO EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS,Valparaíso,Vespertina,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,0,0,0,0,0,0,,,,,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Administración de Empresas,CLP,2460000,CLP,689000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.68,0.7,1050000.0,0.67,5.73,0.4,False,False,False,False,False
I143S31C118J1V1,143,Administración y Comercio,Institutos Profesionales,IP AIEP,TECNICO EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS,Valparaíso,Diurna,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,0,0,0,0,0,0,,,,,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Administración de Empresas,CLP,2350000,CLP,658000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.68,0.7,1050000.0,0.67,5.73,0.4,False,False,False,False,False
I143S31C118J2V2,143,Administración y Comercio,Institutos Profesionales,IP AIEP,TECNICO EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS,Valparaíso,Vespertina,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,0,2,2,0,1,1,,,,,0,1,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Administración de Empresas,CLP,2460000,CLP,689000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.68,0.7,1050000.0,0.67,5.73,0.4,False,False,False,False,False
I143S31C15J1V2,143,Tecnología,Institutos Profesionales,IP AIEP,INGENIERIA EN INFORMATICA,Valparaíso,Diurna,SEDE SAN ANTONIO,8,Profesional,0,0,0,0,0,0,,,,,0,0,0,,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Computación e Informática,CLP,2510000,CLP,265000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.77,0.81,1550000.0,0.61,10.09,0.1,False,False,False,False,False
I143S31C15J2V2,143,Tecnología,Institutos Profesionales,IP AIEP,INGENIERIA EN INFORMATICA,Valparaíso,Vespertina,SEDE SAN ANTONIO,8,Profesional,2,10,12,2,10,12,0.3,0.7,0.0,0.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Computación e Informática,CLP,2190000,CLP,265000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.77,0.81,1550000.0,0.61,10.09,0.1,False,False,False,False,False
I143S31C23J1V1,143,Tecnología,Institutos Profesionales,IP AIEP,CONSTRUCCION CIVIL,Valparaíso,Diurna,SEDE SAN ANTONIO,8,Profesional,0,0,0,0,0,0,,,,,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Construcción Civil,CLP,2370000,CLP,265000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.72,0.74,1350000.0,0.66,10.75,0.21,False,False,False,False,False
I143S31C23J2V1,143,Tecnología,Institutos Profesionales,IP AIEP,CONSTRUCCION CIVIL,Valparaíso,Vespertina,SEDE SAN ANTONIO,8,Profesional,14,58,72,5,17,22,0.42,0.52,0.02,0.05,0,4,4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Construcción Civil,CLP,2490000,CLP,265000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.72,0.74,1350000.0,0.66,10.75,0.21,False,False,False,False,False
I143S31C25J1V1,143,Tecnología,Institutos Profesionales,IP AIEP,TECNICO EN TOPOGRAFIA,Valparaíso,Diurna,SEDE SAN ANTONIO,4,Técnica de Nivel Superior,0,0,0,0,0,0,,,,,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Topografía,CLP,2430000,CLP,265000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.8,0.71,1250000.0,0.7,5.59,0.25,False,False,False,False,False
I143S31C25J2V1,143,Tecnología,Institutos Profesionales,IP AIEP,TECNICO EN TOPOGRAFIA,Valparaíso,Vespertina,SEDE SAN ANTONIO,4,Técnica de Nivel Superior,4,11,15,0,0,0,,,,,0,2,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Topografía,CLP,2360000,CLP,265000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.8,0.71,1250000.0,0.7,5.59,0.25,False,False,False,False,False
I143S31C26J1V1,143,Tecnología,Institutos Profesionales,IP AIEP,TECNICO EN CONSTRUCCION,Valparaíso,Diurna,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,0,2,2,0,0,0,,,,,1,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Construcción y Obras Civiles,CLP,2370000,CLP,664000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.65,0.68,1050000.0,0.64,6.16,0.46,False,False,False,False,False
I143S31C26J2V2,143,Tecnología,Institutos Profesionales,IP AIEP,TECNICO EN CONSTRUCCION,Valparaíso,Vespertina,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,4,20,24,3,8,11,0.39,0.57,0.04,0.0,6,16,22,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Construcción y Obras Civiles,CLP,2490000,CLP,697000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.65,0.68,1050000.0,0.64,6.16,0.46,False,False,False,False,False
I143S31C27J1V1,143,Tecnología,Institutos Profesionales,IP AIEP,TECNICO EN PREVENCION DE RIESGOS,Valparaíso,Diurna,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,0,0,0,0,0,0,,,,,3,1,4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Prevención de Riesgos,CLP,2410000,CLP,675000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.61,0.67,1050000.0,0.64,5.87,0.41,False,False,False,False,False
I143S31C27J2V2,143,Tecnología,Institutos Profesionales,IP AIEP,TECNICO EN PREVENCION DE RIESGOS,Valparaíso,Vespertina,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,13,7,20,0,0,0,0.37,0.63,0.0,0.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Prevención de Riesgos,CLP,2270000,CLP,636000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.61,0.67,1050000.0,0.64,5.87,0.41,False,False,False,False,False
I143S31C28J1V1,143,Ciencias Sociales,Institutos Profesionales,IP AIEP,TRABAJO SOCIAL,Valparaíso,Diurna,SEDE SAN ANTONIO,8,Profesional,74,11,85,21,4,25,0.38,0.62,0.0,0.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trabajo Social,CLP,2620000,CLP,265000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.65,0.72,1050000.0,0.72,10.12,0.14,False,False,False,False,False
I143S31C28J2V1,143,Ciencias Sociales,Institutos Profesionales,IP AIEP,TRABAJO SOCIAL,Valparaíso,Vespertina,SEDE SAN ANTONIO,8,Profesional,56,9,65,11,2,13,0.39,0.61,0.0,0.0,22,8,30,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trabajo Social,CLP,2430000,CLP,265000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.65,0.72,1050000.0,0.72,10.12,0.14,False,False,False,False,False
I143S31C30J1V1,143,Derecho,Institutos Profesionales,IP AIEP,TECNICO JURIDICO,Valparaíso,Diurna,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,17,1,18,9,1,10,0.5,0.5,0.0,0.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico Jurídico,CLP,2240000,CLP,627000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.57,0.61,950000.0,0.69,5.71,0.26,False,False,False,False,False
I143S31C30J2V2,143,Derecho,Institutos Profesionales,IP AIEP,TECNICO JURIDICO,Valparaíso,Vespertina,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,6,4,10,0,0,0,,,,,2,2,4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico Jurídico,CLP,2360000,CLP,661000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.57,0.61,950000.0,0.69,5.71,0.26,False,False,False,False,False
I143S31C34J1V2,143,Salud,Institutos Profesionales,IP AIEP,TECNICO EN ENFERMERIA,Valparaíso,Diurna,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,100,25,125,28,4,32,0.34,0.66,0.0,0.0,65,12,77,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Enfermería,CLP,3120000,CLP,874000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.63,0.67,850000.0,0.68,5.85,0.08,False,False,False,False,False
I143S31C34J2V2,143,Salud,Institutos Profesionales,IP AIEP,TECNICO EN ENFERMERIA,Valparaíso,Vespertina,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,44,13,57,17,7,24,0.2,0.78,0.02,0.0,2,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Enfermería,CLP,3040000,CLP,851000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.63,0.67,850000.0,0.68,5.85,0.08,False,False,False,False,False
I143S31C34J3V2,143,Salud,Institutos Profesionales,IP AIEP,TECNICO EN ENFERMERIA,Valparaíso,Semipresencial,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,0,0,0,0,0,0,,,,,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Enfermería,CLP,3120000,CLP,874000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.63,0.67,850000.0,0.68,5.85,0.08,False,False,False,False,False
I143S31C469J1V1,143,Educación,Institutos Profesionales,IP AIEP,TECNICO EN EDUCACION ESPECIAL,Valparaíso,Diurna,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,10,1,11,9,1,10,0.27,0.73,0.0,0.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico Asistente del Educador Diferencial,CLP,2420000,CLP,678000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.39,0.46,650000.0,0.74,5.89,0.15,False,False,False,False,False
I143S31C469J2V1,143,Educación,Institutos Profesionales,IP AIEP,TECNICO EN EDUCACION ESPECIAL,Valparaíso,Vespertina,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,20,0,20,0,0,0,0.33,0.61,0.0,0.06,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico Asistente del Educador Diferencial,CLP,2350000,CLP,658000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.39,0.46,650000.0,0.74,5.89,0.15,False,False,False,False,False
I143S31C53J1V2,143,Salud,Institutos Profesionales,IP AIEP,TECNICO EN ENFERMERIA E INSTRUMENTACION QUIRURGICA,Valparaíso,Diurna,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,41,7,48,13,2,15,0.36,0.64,0.0,0.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Enfermería,CLP,2760000,CLP,773000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.63,0.67,850000.0,0.68,5.85,0.08,False,False,False,False,False
I143S31C53J2V2,143,Salud,Institutos Profesionales,IP AIEP,TECNICO EN ENFERMERIA E INSTRUMENTACION QUIRURGICA,Valparaíso,Vespertina,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,8,2,10,1,0,1,,,,,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Enfermería,CLP,2860000,CLP,801000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.63,0.67,850000.0,0.68,5.85,0.08,False,False,False,False,False
I143S31C53J3V1,143,Salud,Institutos Profesionales,IP AIEP,TECNICO EN ENFERMERIA E INSTRUMENTACION QUIRURGICA,Valparaíso,Semipresencial,SEDE SAN ANTONIO,4,Técnica de Nivel Superior,0,0,0,0,0,0,,,,,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Enfermería,CLP,2950000,CLP,265000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.63,0.67,850000.0,0.68,5.85,0.08,False,False,False,False,False
I143S31C53J3V2,143,Salud,Institutos Profesionales,IP AIEP,TECNICO EN ENFERMERIA E INSTRUMENTACION QUIRURGICA,Valparaíso,Semipresencial,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,0,0,0,0,0,0,,,,,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Enfermería,CLP,2950000,CLP,826000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.63,0.67,850000.0,0.68,5.85,0.08,False,False,False,False,False
I143S31C616J1V1,143,Tecnología,Institutos Profesionales,IP AIEP,TECNICO EN ELECTRICIDAD Y ELECTRONICA,Valparaíso,Diurna,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,0,6,6,0,0,0,,,,,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Electricidad y Electricidad Industrial,CLP,2370000,CLP,664000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.79,0.81,1150000.0,0.67,5.4,0.35,False,False,False,False,False
I143S31C616J2V1,143,Tecnología,Institutos Profesionales,IP AIEP,TECNICO EN ELECTRICIDAD Y ELECTRONICA,Valparaíso,Vespertina,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,0,44,44,0,29,29,0.3,0.67,0.0,0.03,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Electricidad y Electricidad Industrial,CLP,2410000,CLP,675000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.79,0.81,1150000.0,0.67,5.4,0.35,False,False,False,False,False
I143S31C62J1V1,143,Salud,Institutos Profesionales,IP AIEP,PODOLOGIA CLINICA,Valparaíso,Diurna,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,24,2,26,0,0,0,0.41,0.59,0.0,0.0,11,0,11,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Podología,CLP,2580000,CLP,722000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.4,0.34,1041393.21,0.77,5.5,0.05,False,False,False,True,False
I143S31C62J2V1,143,Salud,Institutos Profesionales,IP AIEP,PODOLOGIA CLINICA,Valparaíso,Vespertina,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,41,3,44,22,1,23,0.3,0.7,0.0,0.0,8,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Podología,CLP,2620000,CLP,734000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.4,0.34,1041393.21,0.77,5.5,0.05,False,False,False,True,False
I143S31C62J3V1,143,Salud,Institutos Profesionales,IP AIEP,PODOLOGIA CLINICA,Valparaíso,Semipresencial,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,0,0,0,0,0,0,,,,,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Podología,CLP,2620000,CLP,734000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.4,0.34,1041393.21,0.77,5.5,0.05,False,False,False,True,False
I143S31C645J1V1,143,Administración y Comercio,Institutos Profesionales,IP AIEP,OPERACIONES LOGISTICAS,Valparaíso,Diurna,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,16,16,32,8,2,10,0.41,0.59,0.0,0.0,10,10,20,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Logística,CLP,2570000,CLP,720000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.81,0.83,1150000.0,0.64,5.37,0.36,False,False,False,False,False
I143S31C645J2V2,143,Administración y Comercio,Institutos Profesionales,IP AIEP,OPERACIONES LOGISTICAS,Valparaíso,Vespertina,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,26,29,55,5,6,11,0.52,0.48,0.0,0.0,15,8,23,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Logística,CLP,2570000,CLP,720000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.81,0.83,1150000.0,0.64,5.37,0.36,False,False,False,False,False
I143S31C645J3V1,143,Administración y Comercio,Institutos Profesionales,IP AIEP,OPERACIONES LOGISTICAS,Valparaíso,Semipresencial,SEDE SAN ANTONIO,5,Técnica de Nivel Superior,0,0,0,0,0,0,,,,,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Logística,CLP,2570000,CLP,720000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.81,0.83,1150000.0,0.64,5.37,0.36,False,False,False,False,False
I143S31C650J1V2,143,Tecnología,Institutos Profesionales,IP AIEP,INGENIERIA EN CIBERSEGURIDAD,Valparaíso,Diurna,SEDE SAN ANTONIO,8,Profesional,1,7,8,1,7,8,,,,,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Conectividad y Redes,CLP,2410000,CLP,265000,True,5,"Bellavista Nº 0121, Providencia, Santiago",www.aiep.cl,0.95,0.91,1450000.0,0.61,9.77,0.17,False,True,False,False,False
